train_acc,train_loss,train_time
0.9991,8.257423860020936e-05,94.46227049827576
0.99908,8.594533013179898e-05,94.57998704910278
0.99904,8.244372414425015e-05,94.66701745986938
0.99904,8.121942596510052e-05,94.43493437767029
0.99916,8.267259647138416e-05,94.67606258392334
0.9992,8.14448231458664e-05,94.42392659187317
0.99936,7.79008216317743e-05,94.385338306427
0.99882,8.587882163468749e-05,94.34899520874023
0.99912,7.965424477122725e-05,94.53320336341858
0.99916,7.872521079611033e-05,94.41241192817688
0.99908,8.270679664798081e-05,94.45371341705322
0.999,8.190408069174737e-05,94.45153164863586
0.99928,7.775907925330102e-05,94.54971122741699
0.99908,7.967030078172684e-05,94.54123711585999
0.99928,7.735914831981063e-05,94.51808404922485
0.99904,8.069347981363535e-05,94.51270246505737
0.99914,8.118401737883687e-05,94.4192636013031
0.99936,7.674586553592235e-05,94.45658040046692
0.99902,8.047767836600543e-05,94.49857783317566
0.99938,7.855063521303236e-05,94.67449951171875
