train_acc,train_loss,train_time
0.85816,0.003508738466501236,53.58491897583008
0.85882,0.0034664269369840623,53.624889612197876
0.86198,0.003408336927294731,53.608601570129395
0.86682,0.0033393631184101104,53.8240168094635
0.86278,0.003388357121646404,53.54394793510437
0.86384,0.0033677432477474214,53.35272693634033
0.868,0.0032814730870723723,53.442909717559814
0.86884,0.0032558048579096792,53.53348350524902
0.87026,0.0032307671818137167,53.44633460044861
0.87012,0.003235383802652359,53.399184465408325
0.86842,0.003243697317242622,53.52301549911499
0.87218,0.0031755223461985586,53.66975522041321
0.87318,0.003136042585372925,53.27489423751831
0.87268,0.0031481833738088607,53.60856485366821
0.87616,0.003067434340417385,53.545862436294556
0.87486,0.0030662328606843947,53.43882203102112
0.87396,0.0030932842001318932,53.37153124809265
0.8779,0.003045745033621788,53.43777108192444
0.87936,0.0030115189146995543,53.81951403617859
0.88088,0.003002220863699913,53.388975858688354
0.87832,0.0030312302222847936,53.71576380729675
0.88182,0.0029618471667170526,53.59764862060547
0.8776,0.0030240356117486955,53.46993803977966
0.88204,0.002945961743593216,53.426387548446655
0.88474,0.002880580612719059,53.69359540939331
0.88444,0.0028943167063593864,53.387136936187744
0.88108,0.002981667367219925,53.321746826171875
0.88606,0.002829323078393936,53.26103210449219
0.88404,0.0028900097677111627,53.57428598403931
0.88692,0.0028369547364115715,53.24046277999878
0.88446,0.0028486782225966454,53.27195882797241
0.88776,0.0028198023253679276,53.31045579910278
0.88538,0.002867179197371006,53.382041215896606
0.88702,0.00283599947810173,53.13775014877319
0.88928,0.0027847622118890285,53.45683217048645
0.88994,0.0027564545997977256,53.358794927597046
0.89052,0.0027402946189045907,53.449095010757446
0.88688,0.0028301672837138174,53.21709609031677
0.8908,0.00273993636906147,53.4110689163208
0.9607,0.0010937274904549122,53.375675439834595
0.9794,0.000618475986532867,53.335843324661255
0.9863,0.00046995713755488395,53.450594425201416
0.9885,0.0004073709818907082,53.476712703704834
0.99014,0.00036003519486635925,53.556859493255615
0.9911,0.000324956427924335,53.32258081436157
0.9929,0.0002873064278252423,53.51924395561218
0.99336,0.0002706111371703446,53.59303617477417
0.99402,0.0002491781822964549,53.515931367874146
0.99436,0.00023787078825756908,53.46162271499634
0.99428,0.00023516156481578947,53.37212944030762
0.99442,0.00022784397026523947,53.494879484176636
0.9948,0.00021342071356251837,53.37821388244629
0.99528,0.00020693459163419902,53.23205590248108
0.9964,0.0001812094525527209,53.43038368225098
0.99616,0.00018225314969196917,53.47524881362915
0.99592,0.0001836483516357839,53.56651258468628
0.99612,0.0001852894795127213,53.21875238418579
0.99566,0.00018349639958702027,53.5611732006073
0.9965,0.00017370700764469802,53.389227628707886
0.9965,0.00016573752931319178,53.408458948135376
0.99702,0.00015702038142830134,53.67318081855774
0.99706,0.00015403863792307675,53.302369594573975
0.99686,0.00015458559846505523,53.52626633644104
0.99728,0.00015143909508362412,53.39070963859558
0.99688,0.0001559817601647228,53.32510781288147
0.99708,0.0001480355386994779,53.52384805679321
0.99762,0.00014331226531416177,53.5429322719574
0.997,0.00015394412176683545,53.48620247840881
0.99724,0.00014143688074313103,53.48389649391174
0.99734,0.0001438543810788542,53.53768062591553
0.997,0.00015195326747372747,53.55063080787659
0.9975,0.00014149243696592748,53.30393075942993
0.99738,0.00013818921561352908,53.506922483444214
0.99722,0.00014322643801569938,53.45544743537903
0.99782,0.00013474017856642605,53.340643882751465
0.99754,0.00013917296208441259,53.32062649726868
0.99766,0.00013527269101701678,53.12290954589844
0.99728,0.00014036456170491874,53.096009731292725
0.9974,0.00013309198327362537,53.26282000541687
0.9979,0.00012265969573520123,53.067503213882446
0.99848,0.00010383060502819717,53.460981607437134
0.99884,9.344768354669214e-05,53.156224489212036
0.99878,9.408402735367418e-05,53.28264832496643
0.99862,9.328676152043044e-05,53.388505697250366
0.99858,9.267051647882908e-05,53.564157009124756
0.99868,9.035807638429105e-05,53.300655126571655
0.99888,8.897338162176311e-05,53.12190008163452
0.99882,8.841490752995014e-05,53.05962133407593
0.99904,8.468016756698489e-05,53.090543270111084
0.9989,8.679372240789234e-05,53.40330719947815
0.99912,8.479042577557266e-05,53.2815363407135
0.99896,8.399227259680628e-05,53.354066610336304
0.99904,8.359563193749637e-05,53.27396011352539
0.99892,8.509379609953613e-05,53.283881425857544
0.99898,8.141112609300763e-05,53.312304735183716
0.9988,8.648842281661927e-05,53.45489025115967
0.99906,8.202625683043152e-05,53.178329944610596
0.99908,7.929955557454377e-05,53.127079248428345
0.99894,8.165419055614621e-05,53.159427881240845
0.99914,7.839961995370687e-05,52.969292402267456
0.99904,8.101521540898829e-05,53.0450599193573
0.99906,7.996682942379265e-05,53.083932399749756
0.99894,8.086628820747136e-05,53.2038152217865
0.999,8.053718247450888e-05,53.12291979789734
0.99916,7.92008702410385e-05,53.2785005569458
0.99912,7.995182507205754e-05,53.294594287872314
0.99916,7.896798647474498e-05,53.24579668045044
0.99916,7.845103403087706e-05,53.049206018447876
0.99916,7.602755824569613e-05,52.99679780006409
0.99908,7.811764543876051e-05,53.13730072975159
0.9991,7.807011477649212e-05,53.199487924575806
0.99916,8.007975141517818e-05,53.01125359535217
0.99922,7.548292128834873e-05,53.085668325424194
0.99908,7.82077013934031e-05,53.051270484924316
0.99916,7.715121672488749e-05,52.95100283622742
0.99918,7.48264939384535e-05,52.983001708984375
0.99922,7.471649281214922e-05,53.15634226799011
0.99908,7.813638786319643e-05,52.98958230018616
0.99912,7.746726040262729e-05,53.00917673110962
0.9991,7.506281449459493e-05,53.241633892059326
